Fonte;OFFCod;OFFEscopo;SomaDeHorasApontadas;Andrea_DEPARTAMENTO.Descricao;QuantidadePedida;TipodeProduto;PRODUTOS.Codigo;Produto.Nome;ITENS.Codigo;ITENS.Descricao;Poder Linear;Poder Z;Capacidade(TSS/D);Cap Normal Linear;Cap Normal Z;Evaporacao(T/H);Evap Normal Linear;Evap Normal Z
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;53,3;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2207;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;53,8;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2203;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;54,1;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2210;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;93,9;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2205;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;110,73;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2214;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;111;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2206;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;139;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2211;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;141,1;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2213;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;158,9;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2208;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;176,9;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2209;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;251;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2212;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;8;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;1921;FERRAMENTAS;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;43,8;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2228;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;85,15;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;1977;QUALIFICACAO DE PROCEDIMENTOS E SOLDADORES;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;143,43;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2201;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;189,54;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2204;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;295,27;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2206;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;424,25;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2207;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;525,74;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2205;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;720,06;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2202;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;1283,18;TRACAGEM;1;Vasos;22;REATOR, VASO E TORRE;2203;EQP;;;;;;;;
OffHistorico;240530;CILINDRO DE CLORO;90,2;TRACAGEM;1;Cilindro de Cloro;24;CILINDRO DE CLORO;2401;CILINDRO DE CLORO;;;;;;;;
OffHistorico;810390;PRECIPITADORES ELETROST-TICOS PARA CALDEIRA DE RECUPERAÌÄ+O QU-MICA 3.500 TSS/D;6,5;TRACAGEM;1;Precipitador;81;PRECIPITADOR ELETROSTATICO;8136;OUTROS;41,07142857;53,37942088;3500;0,410714286;0,533794209;;;
OffHistorico;810390;PRECIPITADORES ELETROST-TICOS PARA CALDEIRA DE RECUPERAÌÄ+O QU-MICA 3.500 TSS/D;6,7;TRACAGEM;1;Precipitador;81;PRECIPITADOR ELETROSTATICO;1700;MATERIAIS DE MONTAGEM;41,07142857;53,37942088;3500;0,410714286;0,533794209;;;
OffHistorico;810390;PRECIPITADORES ELETROST-TICOS PARA CALDEIRA DE RECUPERAÌÄ+O QU-MICA 3.500 TSS/D;34,32;TRACAGEM;1;Precipitador;81;PRECIPITADOR ELETROSTATICO;1750;ELÌäTRICA;41,07142857;53,37942088;3500;0,410714286;0,533794209;;;
OffAnalise;100643;TUBULÌÄO/SUPERAQUECEDOR/FORNALHA;24509;TRACAGEM;1;Caldeira;10;CALDEIRAS NAO DEFINIDAS;1122;TUBOS DA FORNALHA;;;;;;;;
OffAnalise;100645;PARTE DE PERESSÌÄO DE CALDEIRA DE BIOMASSA;16499;TRACAGEM;1;Caldeira;10;CALDEIRAS NAO DEFINIDAS;1122;TUBOS DA FORNALHA;;;;;;;;
OffAnalise;100650;REFORMA DA CALD. Nå¼3 DE 77 T/H;2350;TRACAGEM;1;Caldeira;10;CALDEIRAS NAO DEFINIDAS;1122;TUBOS DA FORNALHA;15,29411765;-96,87545302;;;;77;0,152941176;-0,96875453
OffAnalise;121278;CALDEIRA COMPACTA 50 T/H;758;TRACAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1122;TUBOS DA FORNALHA;7,352941176;-130,1888354;;;;50;0,073529412;-1,301888354
OffAnalise;121336;PACKAGE 45 t/h;670;TRACAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1122;TUBOS DA FORNALHA;5,882352941;-136,3579803;;;;45;0,058823529;-1,363579803
OffAnalise;131251;1 X CALDEIRA BFB 75 T/H;17181;TRACAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1122;TUBOS DA FORNALHA;14,70588235;-99,34311098;;;;75;0,147058824;-0,99343111
OffAnalise;131257;02 X CALDEIRA 200 T/H;42860;TRACAGEM;2;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1122;TUBOS DA FORNALHA;51,47058824;54,88551111;;;;200;0,514705882;0,548855111
OffAnalise;131273;ESPAÌàADORES / CURVAS / SUPORTE / PAINEIS;321;TRACAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1122;TUBOS DA FORNALHA;;;;;;;;
OffAnalise;141564;CX DE VEDAÌàÌÄO/ ESPAÌàADOR FIXO/ PAINEL/ VISOR;205;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;TUBOS DA FORNALHA;;;;;;;;
OffAnalise;141565;MELHORIA DA CALDEIRA DE RECUPERAÌàÌÄO QUÌMICA;812;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;TUBOS DA FORNALHA;;;;;;;;
OffAnalise;141576;TUBOS/ ESPAÌàADOR/ CURVAS/ CAIXA DE VEDAÌàÌÄO;421;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;TUBOS DA FORNALHA;;;;;;;;
OffAnalise;141585;PORTA DE ENTRADA DE HOMEM;200;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;TUBOS DA FORNALHA;;;;;;;;
OffAnalise;141587;TUBOS CURVADOS P/ SOPRADOR DE FULIGEM;310;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;TUBOS DA FORNALHA;;;;;;;;
OffAnalise;141593;REFORMA DA CALDEIRA DE RECUPERAÌàÌÄO CR-2;2173;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;TUBOS DA FORNALHA;;;;;;;;
OffAnalise;150045;2 CALD. MB-EB;12890;TRACAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1122;TUBOS DA FORNALHA;;;;;;;;
OffAnalise;150084;01 X CALD. AQUATUBULAR CONVENCIONAL;7659;TRACAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1122;TUBOS DA FORNALHA;;;;;;;;
OffAnalise;150097;02 X CALD. MB-EB 300T T/H;17589;TRACAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1122;TUBOS DA FORNALHA;80,88235294;178,2684088;;;;300;0,808823529;1,782684088
OffAnalise;160035;1 X CALDEIRA DE RECUP. CALOR 52T/H;3614;TRACAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1122;TUBOS DA FORNALHA;7,941176471;-127,7211774;;;;52;0,079411765;-1,277211774
OffAnalise;160036;1 X CALDEIRA HRSG 140 T/H;4673;TRACAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1122;TUBOS DA FORNALHA;33,82352941;-19,14422749;;;;140;0,338235294;-0,191442275
OffAnalise;160039;01 X  HRSG 120 T/H;3888;TRACAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1122;TUBOS DA FORNALHA;27,94117647;-43,82080703;;;;120;0,279411765;-0,43820807
LWarcel;LWarcel;CRQ;1500;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1121;Coletor da fornalha;;;;;;;;
LWarcel;LWarcel;CRQ;1573;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1131;Coletor do super aquecedor;;;;;;;;
LWarcel;LWarcel;CRQ;1612;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1121;Coletor da fornalha;;;;;;;;
LWarcel;LWarcel;CRQ;1650;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1124;Link pipe da fornalha;;;;;;;;
LWarcel;LWarcel;CRQ;1660;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1129;Coletor evaporador;;;;;;;;
LWarcel;LWarcel;CRQ;1760;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1151;Coletores do economizador;;;;;;;;
LWarcel;LWarcel;CRQ;1941;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1129;Coletor evaporador;;;;;;;;
LWarcel;LWarcel;CRQ;2147;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1631;TubulaÌ¤Ì£o de vapor principal;;;;;;;;
LWarcel;LWarcel;CRQ;2260;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1111;TubulÌ£o de vapor;;;;;;;;
LWarcel;LWarcel;CRQ;2315;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1128;Paines de evaporador;;;;;;;;
LWarcel;LWarcel;CRQ;2740;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1631;TubulaÌ¤Ì£o de vapor principal;;;;;;;;
LWarcel;LWarcel;CRQ;2830;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1151;Coletores do economizador;;;;;;;;
LWarcel;LWarcel;CRQ;3015;Conformacao;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;Paines da fornalha;;;;;;;;
Iguacu;Iguacu;CRQ;470;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1131;Coletor do super aquecedor;;;;;;;;
Iguacu;Iguacu;CRQ;495;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1151;Coletores do economizador;;;;;;;;
Iguacu;Iguacu;CRQ;500;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1121;Coletor da fornalha;;;;;;;;
Iguacu;Iguacu;CRQ;610;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1121;Coletor da fornalha;;;;;;;;
Iguacu;Iguacu;CRQ;680;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1124;Link pipe da fornalha;;;;;;;;
Iguacu;Iguacu;CRQ;795;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1151;Coletores do economizador;;;;;;;;
Iguacu;Iguacu;CRQ;800;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1631;TubulaÌ¤Ì£o de vapor principal;;;;;;;;
Iguacu;Iguacu;CRQ;860;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1128;Paines de evaporador;;;;;;;;
Iguacu;Iguacu;CRQ;1000;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1151;Coletores do economizador;;;;;;;;
Iguacu;Iguacu;CRQ;1000;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1631;TubulaÌ¤Ì£o de vapor principal;;;;;;;;
Iguacu;Iguacu;CRQ;1236;Conformacao;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;Paines da fornalha;;;;;;;;
Iguacu;Iguacu;CRQ;1260;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1128;Paines de evaporador;;;;;;;;
Iguacu;Iguacu;CRQ;1350;Conformacao;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1124;Link pipe da fornalha;;;;;;;;
Fibria;Fibria;CRQ;2515;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1151;Coletores do economizador;;;;;;;;
Fibria;Fibria;CRQ;2630;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1131;Coletor do super aquecedor;;;;;;;;
Fibria;Fibria;CRQ;2655;Conformacao;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1154;Link pipe do economizador;;;;;;;;
Fibria;Fibria;CRQ;2663;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1124;Link pipe da fornalha;;;;;;;;
Fibria;Fibria;CRQ;3097;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1129;Coletor evaporador;;;;;;;;
Fibria;Fibria;CRQ;3.420;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1631;TubulaÌ¤Ì£o de vapor principal;;;;;;;;
Fibria;Fibria;CRQ;3.700;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1128;Paines de evaporador;;;;;;;;
Fibria;Fibria;CRQ;4026;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1151;Coletores do economizador;;;;;;;;
Fibria;Fibria;CRQ;4.400;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1631;TubulaÌ¤Ì£o de vapor principal;;;;;;;;
Fibria;Fibria;CRQ;4.420;Conformacao;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;Paines da fornalha;;;;;;;;
Fibria;Fibria;CRQ;5076;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1151;Coletores do economizador;;;;;;;;
Fibria;Fibria;CRQ;5103;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1124;Link pipe da fornalha;;;;;;;;
Fibria;Fibria;CRQ;5242;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1111;TubulÌ£o de vapor;;;;;;;;
Fibria;Fibria;CRQ;5.400;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1128;Paines de evaporador;;;;;;;;
Fibria;Fibria;CRQ;8.550;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1626;TubulÌ£o gas combustivel;;;;;;;;
Fibria;Fibria;CRQ;8600;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1442;Tanque de armazenamento;;;;;;;;
PropostaAjustada;66;1 x WHB + SH + ECO;450;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1121;;;;;;;;;
PropostaAjustada;66;1 x WHB + SH + ECO;335;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1124;;;;;;;;;
PropostaAjustada;66;1 x WHB + SH + ECO;1410;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1131;;;;;;;;;
PropostaAjustada;66;1 x WHB + SH + ECO;159;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1133;;;;;;;;;
PropostaAjustada;66;1 x WHB + SH + ECO;410;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1134;;;;;;;;;
PropostaAjustada;66;1 x WHB + SH + ECO;210;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1151;;;;;;;;;
PropostaAjustada;66;1 x WHB + SH + ECO;360;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1154;;;;;;;;;
PropostaAjustada;66;1 x WHB + SH + ECO;3840;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1601;;;;;;;;;
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;6736;USINAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1121;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;2141;USINAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1124;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;3906;USINAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1131;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;1841;USINAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1134;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;2318;USINAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1151;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;1153;USINAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1154;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;1020;USINAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1211;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;8061;USINAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1212;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;400;USINAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1214;;66;156;;;;250;1;2
PropostaAjustada;99;47 x T/C;203;USINAGEM;47;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;104;22 x T/C;97;USINAGEM;22;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;107;REFORMA CALD. MHI ( SG 2001 );965;USINAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1151;;;;;;;;;
PropostaAjustada;107;REFORMA CALD. MHI ( SG 2001 );1078;USINAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1154;;;;;;;;;
PropostaAjustada;107;REFORMA CALD. MHI ( SG 2001 );493;USINAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1211;;;;;;;;;
PropostaAjustada;107;REFORMA CALD. MHI ( SG 2001 );5971;USINAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1212;;;;;;;;;
PropostaAjustada;107;REFORMA CALD. MHI ( SG 2001 );3095;USINAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1600;;;;;;;;;
PropostaAjustada;108;26 X T/C;138;USINAGEM;26;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;115;1 X CALDEIRA 180 T/H;797;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1121;;46;59;;;;180;0;1
PropostaAjustada;115;1 X CALDEIRA 180 T/H;244;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1124;;46;59;;;;180;0;1
PropostaAjustada;115;1 X CALDEIRA 180 T/H;634;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1131;;46;59;;;;180;0;1
PropostaAjustada;115;1 X CALDEIRA 180 T/H;172;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1133;;46;59;;;;180;0;1
PropostaAjustada;115;1 X CALDEIRA 180 T/H;402;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1134;;46;59;;;;180;0;1
PropostaAjustada;115;1 X CALDEIRA 180 T/H;146;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1151;;46;59;;;;180;0;1
PropostaAjustada;115;1 X CALDEIRA 180 T/H;324;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1154;;46;59;;;;180;0;1
PropostaAjustada;115;1 X CALDEIRA 180 T/H;1407;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1601;;46;59;;;;180;0;1
PropostaAjustada;117;UP-GRADE RB-2;33;USINAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1121;;;;;;;;;
PropostaAjustada;117;UP-GRADE RB-2;5;USINAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;;;;;;;;;
PropostaAjustada;117;UP-GRADE RB-2;29;USINAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1124;;;;;;;;;
PropostaAjustada;117;UP-GRADE RB-2;28;USINAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1131;;;;;;;;;
PropostaAjustada;117;UP-GRADE RB-2;147;USINAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1132;;;;;;;;;
PropostaAjustada;117;UP-GRADE RB-2;12;USINAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1134;;;;;;;;;
PropostaAjustada;130;10 X T/C;45;USINAGEM;10;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;131;10 X VASOS;2;USINAGEM;10;Vasos;22;REATOR, VASO E TORRE;2201;;;;;;;;;
PropostaAjustada;132;UP GRADE CRU;189;USINAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1121;;;;;;;;;
PropostaAjustada;132;UP GRADE CRU;11;USINAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;;;;;;;;;
PropostaAjustada;132;UP GRADE CRU;157;USINAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1124;;;;;;;;;
PropostaAjustada;132;UP GRADE CRU;26;USINAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1131;;;;;;;;;
PropostaAjustada;132;UP GRADE CRU;165;USINAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1132;;;;;;;;;
PropostaAjustada;132;UP GRADE CRU;19;USINAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1134;;;;;;;;;
PropostaAjustada;133;1 X CALD. 200 T/H;1722;USINAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1121;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;744;USINAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1124;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;1315;USINAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1131;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;791;USINAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1134;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;322;USINAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1151;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;694;USINAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1154;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;3251;USINAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1600;;51;87;;;;200;1;1
PropostaAjustada;134;PACKAGE 65 T/H;78;USINAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1151;;12;-100;;;;65;0;-1
PropostaAjustada;134;PACKAGE 65 T/H;35;USINAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1152;;12;-100;;;;65;0;-1
PropostaAjustada;134;PACKAGE 65 T/H;77;USINAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1154;;12;-100;;;;65;0;-1
PropostaAjustada;134;PACKAGE 65 T/H;374;USINAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1600;;12;-100;;;;65;0;-1
PropostaAjustada;135;1 X WHB 139 T/H;450;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1121;;34;2;;;;139;0;0
PropostaAjustada;135;1 X WHB 139 T/H;335;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1124;;34;2;;;;139;0;0
PropostaAjustada;135;1 X WHB 139 T/H;1410;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1131;;34;2;;;;139;0;0
PropostaAjustada;135;1 X WHB 139 T/H;159;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1133;;34;2;;;;139;0;0
PropostaAjustada;135;1 X WHB 139 T/H;410;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1134;;34;2;;;;139;0;0
PropostaAjustada;135;1 X WHB 139 T/H;210;USINAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1151;;34;2;;;;139;0;0
